Document_ID,Document_Name,Document_Type,Category,Sub_Category,Source,Source_URL,File_Path,File_Size_MB,Page_Count,Date_Published,Date_Acquired,Date_Processed,Processing_Status,Language,Contains_Tables,Contains_Images,Confidentiality,Retention_Period,Owner,Quality_Score,Final_Decision,Final_Selection_Rationale,Supporting_Factors,Notes
CAND_0EE2A124FA,CAND_0EE2A124FA_Southeast_Georgia_Blossoming_Ecosystem_-_Georgia_Trend_Magazine.html,HTML,Policy and Localization,Incentives and Localization,www.georgiatrend.com,https://www.georgiatrend.com/2023/03/29/2023-economic-yearbook-southeast-georgia,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_0EE2A124FA_Southeast_Georgia_Blossoming_Ecosystem_-_Georgia_Trend_Magazine.html,0.19,,2023-03-29T07:13:53+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.8,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.georgiatrend.com; subtopic=policy_localization; hybrid=48.13; credibility=67.76; direct_usecase_pct=89.9; metadata=76.54; capacities=207 million; 5.4 billion; 1 billion; 600 million,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=67.76 Hybrid=48.13 CopyStatus=copied
CAND_F262E5C9CC,CAND_F262E5C9CC_nvx-ex99_1_2.htm,HTML,Supply Chain Evidence,Supplier and Tiering,www.sec.gov,https://www.sec.gov/Archives/edgar/data/1859795/000095017024114374/nvx-ex99_1.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_F262E5C9CC_nvx-ex99_1_2.htm,0.07,,"October 10, 2024",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.77,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.sec.gov; subtopic=supplier_tiering; hybrid=47.86; credibility=72.73; direct_usecase_pct=77.7; metadata=95.2; capacities=180 Million; 200 GWh; 15 million; 25 million; 1 Million; 2 tonnes; selected_as_best_near_duplicate_version,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=72.73 Hybrid=47.86 CopyStatus=copied
CAND_F83CA64B15,CAND_F83CA64B15_qcells.html,HTML,Infrastructure and Risk,Logistics and Risk,www.energy.gov,https://www.energy.gov/edf/qcells,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_F83CA64B15_qcells.html,0.1,,2024,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.73,Review,Final decision=review. high credibility. direct GNEM use-case fit,source=www.energy.gov; subtopic=logistics_risk; hybrid=44.17; credibility=75.69; direct_usecase_pct=83.4; metadata=93.95; capacities=1.45 billion; 830 GWh; 5 million; selected_as_best_near_duplicate_version,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=75.69 Hybrid=44.17 CopyStatus=copied
CAND_EC5618F90D,CAND_EC5618F90D_projects_2.html,HTML,Supply Chain Evidence,Facilities and Capacity,www.energy.gov,https://www.energy.gov/lpo/listings/projects,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_EC5618F90D_projects_2.html,0.11,,"November 25, 2024",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.72,Review,Final decision=review. high credibility. direct GNEM use-case fit,source=www.energy.gov; subtopic=who_where_scale; hybrid=40.03; credibility=82.26; direct_usecase_pct=70.8; metadata=83.81; capacities=289.7 million; 4.9 billion; 6.57 billion; 398.6 million; 2 billion; 700 million; 2.5 billion; 107 million; selected_as_best_near_duplicate_version,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=82.26 Hybrid=40.03 CopyStatus=copied
CAND_03D60AB2F2,CAND_03D60AB2F2_Hyundai_Plans_3_Battery_Factories_With_Annual_Capacity_Of_90_GWh_In_Georgia_-_CleanTechnica.html,HTML,Policy and Localization,Incentives and Localization,cleantechnica.com,https://cleantechnica.com/2022/11/29/hyundai-plans-3-battery-factories-with-annual-capacity-of-90-gwh-in-georgia,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_03D60AB2F2_Hyundai_Plans_3_Battery_Factories_With_Annual_Capacity_Of_90_GWh_In_Georgia_-_CleanTechnica.html,0.09,,2022-11-29T06:20:22+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.71,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=cleantechnica.com; subtopic=policy_localization; hybrid=45.93; credibility=69.49; direct_usecase_pct=85.8; metadata=77.37; capacities=90 GWh; 35 GWh; 2 billion; 5 billion,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=69.49 Hybrid=45.93 CopyStatus=copied
CAND_74D732B96B,CAND_74D732B96B_Georgia’s_Battery-Powered_Future_-_Georgia_Trend_Magazine.html,HTML,Infrastructure and Risk,Logistics and Risk,www.georgiatrend.com,https://www.georgiatrend.com/2024/04/30/georgias-battery-powered-future,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_74D732B96B_Georgia’s_Battery-Powered_Future_-_Georgia_Trend_Magazine.html,0.16,,2024-04-30T15:00:50+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.6,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.georgiatrend.com; subtopic=logistics_risk; hybrid=49.48; credibility=66.87; direct_usecase_pct=87.4; metadata=85.87; capacities=27 billion; 1.2 billion; 200 million; 5 billion; 7.5 billion; 176 million; 96 million; 35 million; 30 million; 800 milli,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=66.87 Hybrid=49.48 CopyStatus=copied
CAND_7610510CA6,"CAND_7610510CA6_Savannah_Port_growth_means_billions_in_investment,_infrastructure_lags.html",HTML,Policy and Localization,Incentives and Localization,www.savannahnow.com,https://www.savannahnow.com/story/news/local/2022/07/28/savannah-ga-port-growth-billions-investment-infrastructure-lags/10096601002,"/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_7610510CA6_Savannah_Port_growth_means_billions_in_investment,_infrastructure_lags.html",0.19,,"July 28, 2022",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.59,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.savannahnow.com; subtopic=policy_localization; hybrid=51.0; credibility=67.44; direct_usecase_pct=84.0; metadata=85.66; capacities=51 billion; 2 billion; 5 billion; 18 million,Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=67.44 Hybrid=51.0 CopyStatus=copied
CAND_9FF6B3FBCE,CAND_9FF6B3FBCE_EPRS_BRI(2025)767214_EN.pdf,PDF,Supply Chain Evidence,Facilities and Capacity,www.europarl.europa.eu,https://www.europarl.europa.eu/RegData/etudes/BRIE/2025/767214/EPRS_BRI(2025)767214_EN.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_9FF6B3FBCE_EPRS_BRI(2025)767214_EN.pdf,0.62,12,D:20250210141138+01'00',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.59,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit. page-linked evidence available,"source=www.europarl.europa.eu; subtopic=who_where_scale; hybrid=44.51; credibility=71.44; direct_usecase_pct=72.9; metadata=78.65; evidence_pages=2, 7; capacities=230 billion; 40.9 billion; 150 billion; 15 billion; 5 billion; 000 tonnes; 1.7 billion; 1 billion; 200 million; 1.8 bill",Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=71.44 Hybrid=44.51 CopyStatus=copied
CAND_9EC4665791,CAND_9EC4665791_Regional_Climate_Vulnerabilities_and_Resilience_Solutions_0.pdf,PDF,Infrastructure and Risk,Logistics and Risk,www.energy.gov,https://www.energy.gov/sites/prod/files/2015/10/f27/Regional_Climate_Vulnerabilities_and_Resilience_Solutions_0.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_9EC4665791_Regional_Climate_Vulnerabilities_and_Resilience_Solutions_0.pdf,6.65,193,D:20150924114103-04'00',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.58,Review,Final decision=review. high credibility. direct GNEM use-case fit. page-linked evidence available,source=www.energy.gov; subtopic=logistics_risk; hybrid=40.24; credibility=78.8; direct_usecase_pct=76.8; metadata=81.28; evidence_pages=97; capacities=1000 tons; 255 tons; 83 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=78.8 Hybrid=40.24 CopyStatus=copied
CAND_2A5CB4FFAF,CAND_2A5CB4FFAF_Hyundai_Motor_Group_Will_Build_Big_EV_Plant_And_Battery_Facility_In_Georgia.html,HTML,Policy and Localization,Incentives and Localization,insideevs.com,https://insideevs.com/news/587322/hyundai-build-ev-plant-battery-georgia,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_2A5CB4FFAF_Hyundai_Motor_Group_Will_Build_Big_EV_Plant_And_Battery_Facility_In_Georgia.html,0.72,,"May 23, 2022",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.48,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=insideevs.com; subtopic=policy_localization; hybrid=49.39; credibility=66.87; direct_usecase_pct=89.7; metadata=81.78; capacities=5.54 billion; 7.4 billion; 3.23 million,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=66.87 Hybrid=49.39 CopyStatus=copied
CAND_23A6374C1E,CAND_23A6374C1E_how-the-inflation-reduction-act-impacts-georgias-ev-industry.html,HTML,Policy and Localization,Incentives and Localization,www.governing.com,https://www.governing.com/next/how-the-inflation-reduction-act-impacts-georgias-ev-industry,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_23A6374C1E_how-the-inflation-reduction-act-impacts-georgias-ev-industry.html,0.14,,2022-08-15T20:54:52.365,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.47,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.governing.com; subtopic=policy_localization; hybrid=49.75; credibility=66.29; direct_usecase_pct=81.8; metadata=83.31; capacities=80%; 675 million; 5 billion,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=66.29 Hybrid=49.75 CopyStatus=copied
CAND_9FE388D8C1,CAND_9FE388D8C1_georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah-11206964.html,HTML,Policy and Localization,Incentives and Localization,www.griceconnect.com,https://www.griceconnect.com/local-news/georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah-11206964,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_9FE388D8C1_georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah-11206964.html,0.06,,"Sep 18, 2025",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.37,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.griceconnect.com; subtopic=policy_localization; hybrid=48.43; credibility=66.87; direct_usecase_pct=89.1; metadata=82.16; capacities=2.4 million; 3 million; 65 million; selected_as_best_near_duplicate_version,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=66.87 Hybrid=48.43 CopyStatus=copied
CAND_1B20532B55,CAND_1B20532B55_The_IRA_and_the_US_Battery_Supply_Chain_Background_and_Key_Drivers_-_Center_on_Global_Energy.html,HTML,Policy and Localization,Incentives and Localization,www.energypolicy.columbia.edu,https://www.energypolicy.columbia.edu/publications/the-ira-and-the-us-battery-supply-chain-background-and-key-drivers,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1B20532B55_The_IRA_and_the_US_Battery_Supply_Chain_Background_and_Key_Drivers_-_Center_on_Global_Energy.html,0.3,,2026,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.33,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.energypolicy.columbia.edu; subtopic=policy_localization; hybrid=45.86; credibility=71.79; direct_usecase_pct=75.4; metadata=86.01; capacities=0%; 200%; 201024%,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=71.79 Hybrid=45.86 CopyStatus=copied
CAND_66E77A0CEE,CAND_66E77A0CEE_d231008dex1018.htm,HTML,Infrastructure and Risk,Logistics and Risk,www.sec.gov,https://www.sec.gov/Archives/edgar/data/1503636/000119312512017647/d231008dex1018.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_66E77A0CEE_d231008dex1018.htm,0.04,,"July 22, 2011",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.17,Review,Final decision=review. high credibility. direct GNEM use-case fit,source=www.sec.gov; subtopic=logistics_risk; hybrid=42.56; credibility=76.07; direct_usecase_pct=76.5; metadata=75.83; capacities=000 tons; 000 tons per year,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=76.07 Hybrid=42.56 CopyStatus=copied
CAND_29FF175BC4,CAND_29FF175BC4_Georgia_Infrastructure_Report_Card_ASCE.html,HTML,Policy and Localization,Incentives and Localization,infrastructurereportcard.org,https://infrastructurereportcard.org/state-item/georgia,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_29FF175BC4_Georgia_Infrastructure_Report_Card_ASCE.html,0.22,,2016-10-27T23:47:00+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.1,Review,Final decision=review. high credibility. direct GNEM use-case fit,source=infrastructurereportcard.org; subtopic=policy_localization; hybrid=39.79; credibility=75.89; direct_usecase_pct=82.8; metadata=86.55; capacities=10.9 million; 13 million; 44 million; 19.7 billion; 12.5 billion; 97.5 million; 75 million; 15.3 billion; 3.6 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=75.89 Hybrid=39.79 CopyStatus=copied
CAND_3A52F3A653,CAND_3A52F3A653_20212024-Quadrennial-Supply-Chain-Review.pdf,PDF,Infrastructure and Risk,Logistics and Risk,www.trade.gov,https://www.trade.gov/sites/default/files/2025-01/20212024-Quadrennial-Supply-Chain-Review.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_3A52F3A653_20212024-Quadrennial-Supply-Chain-Review.pdf,6.36,383,D:20241218161444-05'00',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,52.07,Review,Final decision=review. high credibility. direct GNEM use-case fit. page-linked evidence available,"source=www.trade.gov; subtopic=logistics_risk; hybrid=36.85; credibility=80.26; direct_usecase_pct=83.5; metadata=80.58; evidence_pages=383, 192; capacities=2.2 billion; 463 million; 780 million; 990 million; 285 million; 1 million",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=80.26 Hybrid=36.85 CopyStatus=copied
CAND_C066C12839,CAND_C066C12839_Georgia’s_Extensive_Logistics_Network_Speeds_Goods_to_Market_-_Valdosta_CEO.html,HTML,Infrastructure and Risk,Logistics and Risk,valdostaceo.com,https://valdostaceo.com/features/2022/07/georgias-extensive-logistics-network-speeds-goods-market,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_C066C12839_Georgia’s_Extensive_Logistics_Network_Speeds_Goods_to_Market_-_Valdosta_CEO.html,0.02,,2022,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.99,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=valdostaceo.com; subtopic=logistics_risk; hybrid=52.52; credibility=62.98; direct_usecase_pct=82.2; metadata=78.87; capacities=200 million; 62 million; 900 billion; 2 million,Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=62.98 Hybrid=52.52 CopyStatus=copied
CAND_1F66F73973,CAND_1F66F73973_6242-basf-cathode-battery-recycling-facility-germany-details.html,HTML,Supply Chain Evidence,Facilities and Capacity,etn.news,https://etn.news/iesa-contacts-menu/6242-basf-cathode-battery-recycling-facility-germany-details,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1F66F73973_6242-basf-cathode-battery-recycling-facility-germany-details.html,0.03,,,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.88,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=etn.news; subtopic=who_where_scale; hybrid=46.04; credibility=66.56; direct_usecase_pct=77.6; metadata=84.44; capacities=8 GWh,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=66.56 Hybrid=46.04 CopyStatus=copied
CAND_71D4097063,CAND_71D4097063_ex_797110.htm,HTML,Supply Chain Evidence,Recycling and Materials,www.sec.gov,https://www.sec.gov/Archives/edgar/data/1621832/000143774925010183/ex_797110.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_71D4097063_ex_797110.htm,0.13,,"March 31, 2025",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.87,Review,Final decision=review. acceptable credibility. borderline direct-use-case fit,source=www.sec.gov; subtopic=recycling_materials; hybrid=43.81; credibility=73.46; direct_usecase_pct=69.7; metadata=85.06; capacities=000 tonnes; 15 million; 2.2 million; 392 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=73.46 Hybrid=43.81 CopyStatus=copied
CAND_D0E87B6F70,CAND_D0E87B6F70_port-savannah-opportunities-challenges-2026-iw0de.html,HTML,Infrastructure and Risk,Logistics and Risk,www.linkedin.com,https://www.linkedin.com/pulse/port-savannah-opportunities-challenges-2026-iw0de,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_D0E87B6F70_port-savannah-opportunities-challenges-2026-iw0de.html,0.16,,2026,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.84,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.linkedin.com; subtopic=logistics_risk; hybrid=47.33; credibility=65.31; direct_usecase_pct=81.2; metadata=82.54; capacities=127 million; 4.8 million,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=65.31 Hybrid=47.33 CopyStatus=copied
CAND_6A09284300,CAND_6A09284300_Georgia_A_Logistics_Sweet_Spot_Inbound_Logistics.html,HTML,Infrastructure and Risk,Logistics and Risk,www.inboundlogistics.com,https://www.inboundlogistics.com/articles/georgia-a-logistics-sweetspot,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_6A09284300_Georgia_A_Logistics_Sweet_Spot_Inbound_Logistics.html,0.15,,2025-04-07T15:45:25+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.83,Review,Final decision=review. moderate hybrid relevance. direct GNEM use-case fit,source=www.inboundlogistics.com; subtopic=logistics_risk; hybrid=56.13; credibility=57.19; direct_usecase_pct=87.8; metadata=81.16; capacities=12.5 million; 4 billion; selected_as_best_near_duplicate_version,Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=57.19 Hybrid=56.13 CopyStatus=copied
CAND_652FCE7474,CAND_652FCE7474_Expanding_Logistics_Georgia's_Infrastrucure_&_Supply_Chain_-_Georgia_Trend_Magazine.html,HTML,Infrastructure and Risk,Logistics and Risk,www.georgiatrend.com,https://www.georgiatrend.com/2025/03/31/expanding-logistics-georgias-infrastrucure-supply-chain,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_652FCE7474_Expanding_Logistics_Georgia's_Infrastrucure_&_Supply_Chain_-_Georgia_Trend_Magazine.html,0.16,,2025-03-31T17:50:26+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.83,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.georgiatrend.com; subtopic=logistics_risk; hybrid=53.19; credibility=62.12; direct_usecase_pct=87.6; metadata=86.94; capacities=83.4 billion; 2.2 billion; 2.3 billion; 262 million; 12.5 million; 32 million; 1.5 billion; 500 million; 65 million; 2.4,Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=62.12 Hybrid=53.19 CopyStatus=copied
CAND_F26EB177CA,"CAND_F26EB177CA_the-rise-of-the-battery-belt-in-the-southeast-united-states-georgias-electric-vehicle-boom,48.html",HTML,Supply Chain Evidence,Facilities and Capacity,www.environmentenergyleader.com,"https://www.environmentenergyleader.com/stories/the-rise-of-the-battery-belt-in-the-southeast-united-states-georgias-electric-vehicle-boom,48331","/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_F26EB177CA_the-rise-of-the-battery-belt-in-the-southeast-united-states-georgias-electric-vehicle-boom,48.html",0.11,,"August 19, 2024",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.82,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.environmentenergyleader.com; subtopic=who_where_scale; hybrid=49.86; credibility=66.87; direct_usecase_pct=75.9; metadata=79.71; capacities=06%; 25.47%; 27.3 billion; 7.59 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=66.87 Hybrid=49.86 CopyStatus=copied
CAND_CA01C1CAE8,CAND_CA01C1CAE8_Conditional_DOE_loan_to_support_new_EV_battery_separator_facility_in_Indiana_-_EV_Engineering.html,HTML,Policy and Localization,Incentives and Localization,www.evengineeringonline.com,https://www.evengineeringonline.com/conditional-doe-loan-to-support-new-ev-battery-separator-facility-in-indiana,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_CA01C1CAE8_Conditional_DOE_loan_to_support_new_EV_battery_separator_facility_in_Indiana_-_EV_Engineering.html,0.18,,2024-08-02T14:02:31+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.74,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.evengineeringonline.com; subtopic=policy_localization; hybrid=46.0; credibility=68.34; direct_usecase_pct=83.3; metadata=77.95; capacities=1.2 billion; 1.9 million; 1.3 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=68.34 Hybrid=46.0 CopyStatus=copied
CAND_72DD031CC9,CAND_72DD031CC9_altilium-begins-processes-at-uk-first-battery-recycling-facility.html,HTML,Supply Chain Evidence,Facilities and Capacity,www.solarpowerportal.co.uk,https://www.solarpowerportal.co.uk/battery-storage/altilium-begins-processes-at-uk-first-battery-recycling-facility,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_72DD031CC9_altilium-begins-processes-at-uk-first-battery-recycling-facility.html,0.35,,"December 3, 2024",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.7,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.solarpowerportal.co.uk; subtopic=who_where_scale; hybrid=46.25; credibility=71.52; direct_usecase_pct=70.6; metadata=87.23; capacities=000 tonnes; 1.2 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=71.52 Hybrid=46.25 CopyStatus=copied
CAND_183B5DA12A,CAND_183B5DA12A_d887175dex991.htm,HTML,Supply Chain Evidence,Supplier and Tiering,www.sec.gov,https://www.sec.gov/Archives/edgar/data/1145986/000119312524202897/d887175dex991.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_183B5DA12A_d887175dex991.htm,0.01,,"August 19, 2024",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.7,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.sec.gov; subtopic=supplier_tiering; hybrid=44.24; credibility=72.31; direct_usecase_pct=71.6; metadata=85.41; capacities=125 Million; 100 Million; 225 million; 51 billion; 696 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=72.31 Hybrid=44.24 CopyStatus=copied
